"Periodo","cvegeo","Desglose","Proporción_de_la_población_con_inseguridad_alimentaria_moderada_o_severa,_por_desglose_geográfico_(Municipio_o_demarcación_territorial)",
"2010",	21008,"Ahuazotepec","28.1885764981",
"2010",	21009,"Ahuehuetitla","30.9604519774",
"2010",	21010,"Ajalpan","48.5769747883",
"2010",	21011,"Albino Zertuche","20.2429149798",
"2010",	21012,"Aljojuca","13.9286802804",
"2010",	21013,"Altepexi","23.4457239363",
"2010",	21014,"Amixtlán","42.360728075",
"2010",	21015,"Amozoc","30.6944007268",
"2010",	21016,"Aquixtla","19.8836675341",
"2010",	21017,"Atempan","45.5143049695",
"2010",	21018,"Atexcal","17.7790085849",
"2010",	21019,"Atlixco","21.7551324492",
"2010",	21020,"Atoyatempan","30.7503075031",
"2010",	21021,"Atzala","15.0960658737",
"2010",	21022,"Atzitzihuacán","21.6405744296",
"2010",	21023,"Atzitzintla","36.3916256158",
"2010",	21024,"Axutla","19.8606271777",
"2010",	21025,"Ayotoxco de Guerrero","16.2345492915",
"2010",	21026,"Calpan","44.5947308273",
"2010",	21027,"Caltepec","9.501965924",
"2010",	21028,"Camocuautla","29.7690333618",
"2010",	21029,"Caxhuacan","25.7661748014",
"2010",	21030,"Coatepec","80.2008608321",
"2010",	21031,"Coatzingo","20.8750463478",
"2010",	21032,"Cohetzala","9.2145015106",
"2010",	21033,"Cohuecan","31.0868109797",
"2010",	21034,"Coronango","24.0871675697",
"2010",	21035,"Coxcatlán","31.531577167",
"2010",	21036,"Coyomeapan","88.2959800783",
"2010",	21037,"Coyotepec","28.8402848423",
"2010",	21038,"Cuapiaxtla de Madero","18.0228960396",
"2010",	21039,"Cuautempan","66.1671207993",
"2010",	21040,"Cuautinchán","24.5070241019",
"2010",	21041,"Cuautlancingo","15.7798010337",
"2010",	21042,"Cuayuca de Andrade","12.782242633",
"2010",	21043,"Cuetzalan del Progreso","33.6052014005",
"2010",	21044,"Cuyoaco","30.0574156266",
"2010",	21045,"Chalchicomula de Sesma","34.3701565142",
"2010",	21046,"Chapulco","19.3816203836",
"2010",	21047,"Chiautla","45.081278999",
"2010",	21048,"Chiautzingo","18.7382652188",
"2010",	21049,"Chiconcuautla","56.7189631651",
"2010",	21050,"Chichiquila","71.5855584518",
"2010",	21051,"Chietla","16.3479474555",
"2010",	21052,"Chigmecatitlán","41.7414721724",
"2010",	21053,"Chignahuapan","23.6547003584",
"2010",	21054,"Chignautla","28.3451041709",
"2010",	21055,"Chila","26.0371959943",
"2010",	21056,"Chila de la Sal","10.9696376102",
"2010",	21057,"Honey","35.1181102362",
"2010",	21058,"Chilchotla","47.3384517801",
"2010",	21059,"Chinantla","15.2403846154",
"2010",	21060,"Domingo Arenas","46.9724770642",
"2010",	21061,"Eloxochitlán","36.2371499468",
"2010",	21062,"Epatlán","20.3419226957",
"2010",	21063,"Esperanza","27.1912958607",
"2010",	21064,"Francisco Z. Mena","12.0721823529",
"2010",	21065,"General Felipe Ángeles","31.9277042126",
"2010",	21066,"Guadalupe","23.1578947368",
"2010",	21067,"Guadalupe Victoria","25.2868038472",
"2010",	21068,"Hermenegildo Galeana","33.9877300613",
"2010",	21069,"Huaquechula","24.7170636564",
"2010",	21070,"Huatlatlauca","69.3141405588",
"2010",	21071,"Huauchinango","39.8403727074",
"2010",	21072,"Huehuetla","55.2484302484",
"2010",	21073,"Huehuetlán el Chico","40.3725844571",
"2010",	21074,"Huejotzingo","17.6738891436",
"2010",	21075,"Hueyapan","51.8564902199",
"2010",	21076,"Hueytamalco","14.8734906686",
"2010",	21077,"Hueytlalpan","84.8338485317",
"2010",	21078,"Huitzilan de Serdán","66.8710053371",
"2010",	21079,"Huitziltepec","17.5562700965",
"2010",	21080,"Atlequizayan","59.2252803262",
"2010",	21081,"Ixcamilpa de Guerrero","29.6722763508",
"2010",	21082,"Ixcaquixtla","26.2162598998",
"2010",	21083,"Ixtacamaxtitlán","29.0534288446",
"2010",	21084,"Ixtepec","53.690685413",
"2010",	21085,"Izúcar de Matamoros","16.8099703766",
"2010",	21086,"Jalpan","28.5058183115",
"2010",	21087,"Jolalpan","16.7696995588",
"2010",	21088,"Jonotla","44.6114708603",
"2010",	21089,"Jopala","50.3561346941",
"2010",	21090,"Juan C. Bonilla","32.5646414285",
"2010",	21091,"Juan Galindo","19.6920873613",
"2010",	21092,"Juan N. Méndez","33.0796132483",
"2010",	21093,"Lafragua","51.7541136293",
"2010",	21094,"Libres","27.4877763242",
"2010",	21095,"La Magdalena Tlatlauquitepec","4.4247787611",
"2010",	21096,"Mazapiltepec de Juárez","41.6334661355",
"2010",	21097,"Mixtla","8.3246618106",
"2010",	21098,"Molcaxac","46.0161460161",
"2010",	21099,"Cañada Morelos","25.7284879757",
"2010",	21100,"Naupan","79.8304058147",
"2010",	21101,"Nauzontla","32.1825277694",
"2010",	21102,"Nealtican","17.257254471",
"2010",	21103,"Nicolás Bravo","28.5246974158",
"2010",	21104,"Nopalucan","27.0533109559",
"2010",	21105,"Ocotepec","27.5899672846",
"2010",	21106,"Ocoyucan","30.9592253992",
"2010",	21107,"Olintla","52.2206516905",
"2010",	21108,"Oriental","33.1313463014",
"2010",	21109,"Pahuatlán","31.7760561978",
"2010",	21110,"Palmar de Bravo","23.4710018284",
"2010",	21111,"Pantepec","21.9663604109",
"2010",	21112,"Petlalcingo","22.0747243336",
"2010",	21113,"Piaxtla","22.9702069593",
"2010",	21114,"Puebla","21.7859176062",
"2010",	21115,"Quecholac","30.5226439986",
"2010",	21116,"Quimixtlán","34.4369924958",
"2010",	21117,"Rafael Lara Grajales","20.0290493278",
"2010",	21118,"Los Reyes de Juárez","23.6966679234",
"2010",	21119,"San Andrés Cholula","26.5449052578",
"2010",	21120,"San Antonio Cañada","69.199731002",
"2010",	21121,"San Diego la Mesa Tochimiltzingo","38.5469223007",
"2010",	21122,"San Felipe Teotlalcingo","23.0356628987",
"2010",	21123,"San Felipe Tepatlán","37.4760994264",
"2010",	21124,"San Gabriel Chilac","37.5860057734",
"2010",	21125,"San Gregorio Atzompa","21.4027275257",
"2010",	21126,"San Jerónimo Tecuanipan","41.1002628614",
"2010",	21127,"San Jerónimo Xayacatlán","62.3804164322",
"2010",	21128,"San José Chiapa","40.0906002265",
"2010",	21129,"San José Miahuatlán","26.3768050673",
"2010",	21130,"San Juan Atenco","20.6992574257",
"2010",	21131,"San Juan Atzompa","16.0839160839",
"2010",	21132,"San Martín Texmelucan","21.507507593",
"2010",	21133,"San Martín Totoltepec","11.0307414105",
"2010",	21134,"San Matías Tlalancaleca","16.4671067433",
"2010",	21135,"San Miguel Ixitlán","25.8302583026",
"2010",	21136,"San Miguel Xoxtla","8.6287751529",
"2010",	21137,"San Nicolás Buenos Aires","29.1345329906",
"2010",	21138,"San Nicolás de los Ranchos","32.1747664347",
"2010",	21139,"San Pablo Anicano","19.7798025816",
"2010",	21140,"San Pedro Cholula","22.0990447323",
"2010",	21141,"San Pedro Yeloixtlahuaca","16.5094339623",
"2010",	21142,"San Salvador el Seco","21.8679858512",
"2010",	21143,"San Salvador el Verde","14.4309169617",
"2010",	21144,"San Salvador Huixcolotla","33.7134539383",
"2010",	21145,"San Sebastián Tlacotepec","26.0847327594",
"2010",	21146,"Santa Catarina Tlaltempan","47.8313253012",
"2010",	21147,"Santa Inés Ahuatempan","28.2105263158",
"2010",	21148,"Santa Isabel Cholula","21.5203426124",
"2010",	21149,"Santiago Miahuatlán","26.3310035403",
"2010",	21150,"Huehuetlán el Grande","14.5627876397",
"2010",	21151,"Santo Tomás Hueyotlipan","18.2660244535",
"2010",	21152,"Soltepec","22.6970698029",
"2010",	21153,"Tecali de Herrera","21.7415335598",
"2010",	21154,"Tecamachalco","23.5454633125",
"2010",	21155,"Tecomatlán","24.0182252115",
"2010",	21156,"Tehuacán","26.2698301844",
"2010",	21157,"Tehuitzingo","46.164387401",
"2010",	21158,"Tenampulco","11.2864745825",
"2010",	21159,"Teopantlán","20.7495177735",
"2010",	21160,"Teotlalco","14.6844139116",
"2010",	21161,"Tepanco de López","22.147734055",
"2010",	21162,"Tepango de Rodríguez","32.8528072838",
"2010",	21163,"Tepatlaxco de Hidalgo","47.7927768811",
"2010",	21164,"Tepeaca","27.0379140125",
"2010",	21165,"Tepemaxalco","34.7472924188",
"2010",	21166,"Tepeojuma","15.1215805471",
"2010",	21167,"Tepetzintla","80.6152600991",
"2010",	21168,"Tepexco","31.4944020769",
"2010",	21169,"Tepexi de Rodríguez","29.1708466939",
"2010",	21170,"Tepeyahualco","42.4897424338",
"2010",	21171,"Tepeyahualco de Cuauhtémoc","5.5363321799",
"2010",	21172,"Tetela de Ocampo","34.3593300331",
"2010",	21173,"Teteles de Avila Castillo","28.9509536785",
"2010",	21174,"Teziutlán","22.1688034828",
"2010",	21175,"Tianguismanalco","37.4398136635",
"2010",	21176,"Tilapa","12.9323517155",
"2010",	21177,"Tlacotepec de Benito Juárez","29.4552289411",
"2010",	21178,"Tlacuilotepec","42.1686691645",
"2010",	21179,"Tlachichuca","37.308470605",
"2010",	21180,"Tlahuapan","24.6564959086",
"2010",	21181,"Tlaltenango","15.4662747019",
"2010",	21182,"Tlanepantla","21.7465171594",
"2010",	21183,"Tlaola","63.3252491529",
"2010",	21184,"Tlapacoya","42.1052631579",
"2010",	21185,"Tlapanalá","12.7670594329",
"2010",	21186,"Tlatlauquitepec","32.9614552206",
"2010",	21187,"Tlaxco","7.289546716",
"2010",	21188,"Tochimilco","23.7469438364",
"2010",	21189,"Tochtepec","34.1700313343",
"2010",	21190,"Totoltepec de Guerrero","24.168297456",
"2010",	21191,"Tulcingo","47.8421387651",
"2010",	21192,"Tuzamapan de Galeana","19.880239521",
"2010",	21193,"Tzicatlacoyan","15.2569309553",
"2010",	21194,"Venustiano Carranza","25.3365514236",
"2010",	21195,"Vicente Guerrero","56.6406474875",
"2010",	21196,"Xayacatlán de Bravo","65.4098360656",
"2010",	21197,"Xicotepec","39.4295467344",
"2010",	21198,"Xicotlán","34.8304307974",
"2010",	21199,"Xiutetelco","54.4664779278",
"2010",	21200,"Xochiapulco","69.5849546044",
"2010",	21201,"Xochiltepec","17.9078628334",
"2010",	21202,"Xochitlán de Vicente Suárez","27.6849618132",
"2010",	21203,"Xochitlán Todos Santos","12.139272271",
"2010",	21204,"Yaonáhuac","33.2388482769",
"2010",	21205,"Yehualtepec","15.1901931527",
"2010",	21206,"Zacapala","27.62357917",
"2010",	21207,"Zacapoaxtla","22.0822508377",
"2010",	21208,"Zacatlán","35.3439594442",
"2010",	21209,"Zapotitlán","25.4777070064",
"2010",	21210,"Zapotitlán de Méndez","24.8330152672",
"2010",	21211,"Zaragoza","23.1784928495",
"2010",	21212,"Zautla","53.2078147186",
"2010",	21213,"Zihuateutla","43.6964659236",
"2010",	21214,"Zinacatepec","21.761086877",
"2010",	21215,"Zongozotla","15.9404600812",
"2010",	21216,"Zoquiapan","46.1505376344",
"2010",	21217,"Zoquitlán","53.3293177089",
"2010",	22,"Querétaro","NA",
"2010",	22001,"Amealco de Bonfil","34.5624213257",
"2010",	22002,"Pinal de Amoles","5.2489019712",
"2010",	22003,"Arroyo Seco","22.097277692",
"2010",	22004,"Cadereyta de Montes","27.14195353",
"2010",	22005,"Colón","47.595752869",
"2010",	22006,"Corregidora","6.5330493533",
"2010",	22007,"Ezequiel Montes","22.407489327",
"2010",	22008,"Huimilpan","14.1020356814",
"2010",	22009,"Jalpan de Serra","37.6471554995",
"2010",	22010,"Landa de Matamoros","34.3962080234",
"2010",	22011,"El Marqués","32.7505994201",
"2010",	22012,"Pedro Escobedo","24.6575432777",
"2010",	22013,"Peñamiller","22.6777701476",
"2010",	22014,"Querétaro","15.4558868714",
"2010",	22015,"San Joaquín","27.6221580203",
"2010",	22016,"San Juan del Río","24.921022105",
"2010",	22017,"Tequisquiapan","31.1363066987",
"2010",	22018,"Tolimán","41.2618697543",
"2010",	23,"Quintana Roo","NA",
"2010",	23001,"Cozumel","15.6218185171",
"2010",	23002,"Felipe Carrillo Puerto","40.6021743912",
"2010",	23003,"Isla Mujeres","9.0818440671",
"2010",	23004,"Othón P. Blanco","26.3036305551",
"2010",	23005,"Benito Juárez","17.5962496013",
"2010",	23006,"José María Morelos","34.9623317385",
"2010",	23007,"Lázaro Cárdenas","38.1987923911",
"2010",	23008,"Solidaridad","23.6485983542",
"2010",	23009,"Tulum","15.3319221535",
"2010",	23010,"Bacalar","ND",
"2010",	23011,"Puerto Morelos","ND",
"2010",	24,"San Luis Potosí","NA",
"2010",	24001,"Ahualulco","48.6985810193",
"2010",	24002,"Alaquines","17.5162897662",
"2010",	24003,"Aquismón","77.8682153843",
"2010",	24004,"Armadillo de los Infante","26.2287951283",
"2010",	24005,"Cárdenas","21.9401008219",
"2010",	24006,"Catorce","45.7687876072",
"2010",	24007,"Cedral","22.7115218228",
"2010",	24008,"Cerritos","31.5806530818",
"2010",	24009,"Cerro de San Pedro","14.3921255653",
"2010",	24010,"Ciudad del Maíz","15.4913536869",
"2010",	24011,"Ciudad Fernández","32.3559697064",
"2010",	24012,"Tancanhuitz","50.7794964258",
"2010",	24013,"Ciudad Valles","21.0266060278",
"2010",	24014,"Coxcatlán","24.7441806453",
"2010",	24015,"Charcas","17.7707822364",
"2010",	24016,"Ebano","29.68005338",
"2010",	24017,"Guadalcázar","56.2893517953",
"2010",	24018,"Huehuetlán","79.4775314856",
"2010",	24019,"Lagunillas","38.4044526902",
"2010",	24020,"Matehuala","17.3382729549",
"2010",	24021,"Mexquitic de Carmona","31.6166780682",
"2010",	24022,"Moctezuma","33.2685943078",
"2010",	24023,"Rayón","47.6818644184",
"2010",	24024,"Rioverde","41.7296919335",
"2010",	24025,"Salinas","22.8395790727",
"2010",	24026,"San Antonio","68.5537309133",
"2010",	24027,"San Ciro de Acosta","25.8225889454",
"2010",	24028,"San Luis Potosí","14.5280916202",
"2010",	24029,"San Martín Chalchicuautla","71.2750490004",
"2010",	24030,"San Nicolás Tolentino","36.8213660245",
"2010",	24031,"Santa Catarina","60.4278454443",
"2010",	24032,"Santa María del Río","34.5331228933",
"2010",	24033,"Santo Domingo","28.8222570049",
"2010",	24034,"San Vicente Tancuayalab","35.092854966",
"2010",	24035,"Soledad de Graciano Sánchez","18.7110625563",
"2010",	24036,"Tamasopo","37.3403800445",
"2010",	24037,"Tamazunchale","69.3734832221",
"2010",	24038,"Tampacán","54.8841714467",
"2010",	24039,"Tampamolón Corona","64.3715272284",
"2010",	24040,"Tamuín","25.0740040438",
"2010",	24041,"Tanlajás","64.3055161572",
"2010",	24042,"Tanquián de Escobedo","52.3491183812",
"2010",	24043,"Tierra Nueva","50.739136927",
"2010",	24044,"Vanegas","37.1854058079",
"2010",	24045,"Venado","24.716005151",
"2010",	24046,"Villa de Arriaga","33.4898255107",
"2010",	24047,"Villa de Guadalupe","29.427584171",
"2010",	24048,"Villa de la Paz","14.4949118888",
"2010",	24049,"Villa de Ramos","34.7171870374",
"2010",	24050,"Villa de Reyes","37.6594939061",
"2010",	24051,"Villa Hidalgo","30.2299924055",
"2010",	24052,"Villa Juárez","34.1861184112",
"2010",	24053,"Axtla de Terrazas","64.1676654233",
"2010",	24054,"Xilitla","71.7234423809",
"2010",	24055,"Zaragoza","36.5192244598",
"2010",	24056,"Villa de Arista","42.4405652854",
"2010",	24057,"Matlapa","55.8471458784",
"2010",	24058,"El Naranjo","18.052058796",
"2010",	25,"Sinaloa","NA",
"2010",	25001,"Ahome","23.397689781",
"2010",	25002,"Angostura","19.9548009071",
"2010",	25003,"Badiraguato","71.2567847608",
"2010",	25004,"Concordia","45.5836076917",
"2010",	25005,"Cosalá","46.0417785424",
"2010",	25006,"Culiacán","16.8460643685",
"2010",	25007,"Choix","69.2665994072",
"2010",	25008,"Elota","31.5416990286",
"2010",	25009,"Escuinapa","28.5581540185",
"2010",	25010,"El Fuerte","39.6179822581",
"2010",	25011,"Guasave","24.82212046",
"2010",	25012,"Mazatlán","16.2182212185",
"2010",	25013,"Mocorito","29.8283797399",
"2010",	25014,"Rosario","55.5038245923",
"2010",	25015,"Salvador Alvarado","15.3803718297",
"2010",	25016,"San Ignacio","37.6118694346",
"2010",	25017,"Sinaloa","63.4024599625",
"2010",	25018,"Navolato","29.2129498862",
"2010",	26,"Sonora","NA",
"2010",	26001,"Aconchi","9.4069529652",
"2010",	26002,"Agua Prieta","16.2002790693",
"2010",	26003,"Alamos","55.0895915474",
"2010",	26004,"Altar","8.9791737794",
"2010",	26005,"Arivechi","11.7596566524",
"2010",	26006,"Arizpe","4.5271997079",
"2010",	26007,"Atil","9.6834264432",
"2010",	26008,"Bacadéhuachi","22.2685571309",
"2010",	26009,"Bacanora","6.1497326203",
"2010",	26010,"Bacerac","32.1243523316",
"2010",	26011,"Bacoachi","6.3143445436",
"2010",	26012,"Bácum","45.0884935532",
"2010",	26013,"Banámichi","2.9614325069",
"2010",	26014,"Baviácora","7.8914919852",
"2010",	26015,"Bavispe","1.589958159",
"2010",	26016,"Benjamín Hill","11.1619047619",
"2010",	26017,"Caborca","17.3205388995",
"2010",	26018,"Cajeme","26.1767107452",
"2010",	26019,"Cananea","6.9048139579",
"2010",	26020,"Carbó","26.9639692853",
"2010",	26021,"La Colorada","4.0756914119",
"2010",	26022,"Cucurpe","8.6805555556",
"2010",	26023,"Cumpas","7.1371610845",
"2010",	26024,"Divisaderos","15.8571428571",
"2010",	26025,"Empalme","39.265170853",
"2010",	26026,"Etchojoa","66.299087918",
"2010",	26027,"Fronteras","12.8752345216",
"2010",	26028,"Granados","4.5627376426",
"2010",	26029,"Guaymas","43.3371133336",
"2010",	26030,"Hermosillo","16.8139851463",
"2010",	26031,"Huachinera","11.3744075829",
"2010",	26032,"Huásabas","5.1487414188",
"2010",	26033,"Huatabampo","66.6891103146",
"2010",	26034,"Huépac","6.6465256798",
"2010",	26035,"Imuris","28.9706856192",
"2010",	26036,"Magdalena","13.4216177949",
"2010",	26037,"Mazatán","4.4776119403",
"2010",	26038,"Moctezuma","5.0345887779",
"2010",	26039,"Naco","8.1348828348",
"2010",	26040,"Nácori Chico","19.8622881356",
"2010",	26041,"Nacozari de García","5.5819113893",
"2010",	26042,"Navojoa","47.9880975061",
"2010",	26043,"Nogales","16.5043836966",
"2010",	26044,"Onavas","5.3846153846",
"2010",	26045,"Opodepe","34.8771647201",
"2010",	26046,"Oquitoa","23.6263736264",
"2010",	26047,"Pitiquito","14.9651324965",
"2010",	26048,"Puerto Peñasco","17.3448862317",
"2010",	26049,"Quiriego","63.6576395854",
"2010",	26050,"Rayón","12.5581395349",
"2010",	26051,"Rosario","35.3089533417",
"2010",	26052,"Sahuaripa","11.6901918205",
"2010",	26053,"San Felipe de Jesús","10.8695652174",
"2010",	26054,"San Javier","ND a/ ",
"2010",	26055,"San Luis Río Colorado","12.9651064721",
"2010",	26056,"San Miguel de Horcasitas","62.5979994593",
"2010",	26057,"San Pedro de la Cueva","7.9452054795",
"2010",	26058,"Santa Ana","7.794883619",
"2010",	26059,"Santa Cruz","11.951754386",
"2010",	26060,"Sáric","23.8497256226",
"2010",	26061,"Soyopa","7.2968490879",
"2010",	26062,"Suaqui Grande","19.2422731805",
"2010",	26063,"Tepache","22.960470984",
"2010",	26064,"Trincheras","17.4153420871",
"2010",	26065,"Tubutama","18.2762836186",
"2010",	26066,"Ures","7.4188562597",
"2010",	26067,"Villa Hidalgo","6.7164179104",
"2010",	26068,"Villa Pesqueira","3.3697632058",
"2010",	26069,"Yécora","32.880733945",
"2010",	26070,"General Plutarco Elías Calles","9.7013747596",
"2010",	26071,"Benito Juárez","36.9001455201",
"2010",	26072,"San Ignacio Río Muerto","62.8341262566",
"2010",	27,"Tabasco","NA",
"2010",	27001,"Balancán","29.9204968153",
"2010",	27002,"Cárdenas","47.8548065342",
